Loc ID,County,Community,On,From,To,Approach,At,Dir,Latitude,Longitude,Latest,Latest Date
254083,WORCESTER,LEICESTER,MAIN STREET,,,AT,WORCESTER,2-WAY,42.2407206439,-71.8636690045,16223,7/23/2001
254084,WORCESTER,LEICESTER,MAIN STREET,,,WEST OF,PINE STREET,2-WAY,42.245473519,-71.9137453132,16757,7/23/2001
254085,MIDDLESEX,LOWELL,SIXTH STREET,,,EAST OF,ROUTE 38,2-WAY,42.651860851,-71.3028086491,4858,7/30/2001
254086,MIDDLESEX,LOWELL,BOYLSTON STREET,,,AT,TEWKSBURY,2-WAY,42.6191629923,-71.2796243135,8579,1/1/2013
254087,MIDDLESEX,LOWELL,BOYLSTON STREET,,,NORTH OF,BISHOP STREET,2-WAY,42.6258186161,-71.28528568,11351,9/15/2004
254088,MIDDLESEX,TEWKSBURY,CLARK ROAD,,,NORTH OF,VILLAGE,2-WAY,42.6340424939,-71.2723912597,5954,1/1/2013
254089,MIDDLESEX,LOWELL,DOUGLAS ROAD,,,NORTH OF,ROUTE 38,2-WAY,42.6309460693,-71.2799854129,2590,7/18/2001
254090,MIDDLESEX,LOWELL,MANSUR STREET,,,EAST OF,NESMITH STREET,2-WAY,42.640308095,-71.2954875464,686,1/1/2013
254091,MIDDLESEX,LOWELL,PARKER STREET,,,EAST OF,STEVENS STREET,2-WAY,42.62724499,-71.3315603987,5600,1/1/2004
254092,MIDDLESEX,LOWELL,SWAN STREET,,,,,2-WAY,42.6158099687,-71.3161563226,6549,6/5/2001
254093,MIDDLESEX,LOWELL,TANNER STREET,,,NORTH OF,LINCOLN STREET,2-WAY,42.6278829201,-71.3170386534,2574,8/13/2001
254094,WORCESTER,NEW BRAINTREE,NORTH BROOKFIELD ROAD,,,NORTH OF,NORTH BROOKFIELD,2-WAY,42.3079597009,-72.0507333853,1379,7/9/2001
254095,WORCESTER,NEW BRAINTREE,BARRE ROAD,,,SOUTH OF,BARRE-CUTOF,2-WAY,42.3324528316,-72.1131745231,1627,1/1/2013
254096,ESSEX,NORTH ANDOVER,SALEM STREET,,,EAST OF,JOHNSON STREET,2-WAY,42.6827334113,-71.1113481465,11391,8/8/2001
254097,ESSEX,NORTH ANDOVER,SUTTON STREET,,,WEST OF,MAIN STREET,2-WAY,42.7061020299,-71.1340695059,14600,1/1/2006
254098,WORCESTER,NORTH BROOKFIELD,DONOVAN ROAD,,,,ROUTE 67,2-WAY,42.2472726123,-72.0920198397,438,7/16/2001
254099,WORCESTER,NORTH BROOKFIELD,HILLSVILLE ROAD,,,EAST OF,CROOKS ROAD,2-WAY,42.2741563536,-72.0704205642,1200,1/1/2004
254100,WORCESTER,NORTH BROOKFIELD,OAKHAM ROAD,,,NORTH OF,ROUTE 67,2-WAY,42.2783922587,-72.0822923683,1920,1/1/2013
254101,WORCESTER,NORTHBOROUGH,CHURCH STREET,,,NORTH OF,ROUTE 20,2-WAY,42.320073762,-71.6436770395,13517,5/7/2001
254102,WORCESTER,NORTHBOROUGH,CRESTWOOD DRIVE,,,SOUTH OF,ROUTE 20,2-WAY,42.3110901187,-71.6538512349,938,5/2/2001
254103,WORCESTER,NORTHBOROUGH,MAIN STREET,,,WEST OF,BARTLETT STREET,2-WAY,42.3277486192,-71.6208094421,13654,1/1/2013
254104,WORCESTER,NORTHBRIDGE,QUAKER STREET,,,NORTH OF,CHURCH STREET,2-WAY,42.1307123864,-71.6350365858,9306,8/22/2011
254105,WORCESTER,OAKHAM,BARRE ROAD,,,SOUTH OF,OLD TRPK ROAD,2-WAY,42.3675223654,-72.0649731805,465,7/4/2001
254106,WORCESTER,OAKHAM,RUTLAND ROAD,,,WEST OF,ROUTE 148,2-WAY,42.3509014882,-72.0296289029,624,7/4/2001
254107,WORCESTER,OAKHAM,WARE CORNER ROAD,,,WEST OF,ROUTE 148,2-WAY,42.3409702593,-72.0349260886,432,7/4/2001
254108,WORCESTER,PAXTON,LAUREL STREET,,,SOUTH OF,MARSHALL STREET,2-WAY,42.2908111485,-71.9484108524,468,7/25/2001
254109,WORCESTER,PAXTON,MARSHALL STREET,,,AT,GOLF COURSE,2-WAY,42.289594766,-71.9352776435,2346,7/25/2001
254110,WORCESTER,PAXTON,NANIGIAN ROAD,,,NORTH OF,WEST STREET,2-WAY,42.3126854507,-71.965865498,425,7/25/2001
254111,WORCESTER,PAXTON,RICHARDS AVENUE,,,AT,RUTLAND,2-WAY,42.3399024753,-71.9387198387,3300,1/1/2004
254112,WORCESTER,PAXTON,STREETER ROAD,,,EAST OF,ROUTE 56,2-WAY,42.3209663197,-71.9269467957,645,7/30/2001
254113,PLYMOUTH,PEMBROKE,OLD WASHINGTON STREET,,,NORTH OF,CONGRESS STREET,2-WAY,42.0666736505,-70.7810786359,1718,8/21/2001
254114,MIDDLESEX,PEPPERELL,BROOKLINE STREET,,,,,2-WAY,42.7004753341,-71.6167859283,2000,1/1/2004
254115,MIDDLESEX,PEPPERELL,EAST STREET,,,AT,DUNSTABLE,2-WAY,42.6755350436,-71.5502193037,438,6/7/2001
254116,MIDDLESEX,PEPPERELL,NASHUA ROAD,,,AT,NEW HAMPSHIRE,2-WAY,42.7030793709,-71.5525648804,6800,1/1/2004
254117,PLYMOUTH,PLYMOUTH,ROCKY HILL ROAD,,,EAST OF,STATE ROAD,2-WAY,41.9386182539,-70.6069693441,4100,1/1/2005
254118,PLYMOUTH,PLYMPTON,PARSONAGE ROAD,,,NORTH OF,WINNETUXETT ROAD,2-WAY,41.9438622107,-70.8203234437,2262,7/18/2001
254119,WORCESTER,PRINCETON,BROOKS STATION ROAD,,,NORTH OF,BALL HILL R,2-WAY,42.4200672139,-71.8942699507,1146,6/25/2001
254120,WORCESTER,PRINCETON,MOUNTAIN ROAD,,,AT,WESTMINSTER,2-WAY,42.5024019757,-71.8845108679,600,1/1/2004
254121,WORCESTER,PRINCETON,MIRICK ROAD,,,NORTH OF,ROUTE 31,2-WAY,42.4606529796,-71.8700491848,260,1/1/2004
254122,WORCESTER,PRINCETON,HUBBARDSTON ROAD,,,AT,HUBBARDSTON,2-WAY,42.4479753529,-71.9630070999,742,9/12/2001
254123,WORCESTER,PRINCETON,HUBBARDSTON ROAD,,,EAST OF,GATES ROAD,2-WAY,42.4499227715,-71.9265090811,1185,9/12/2001
254124,WORCESTER,PRINCETON,REDEMPTION ROCK TRAIL NORTH,,,AT,WESTMINSTER,2-WAY,42.5094784061,-71.8748008227,3700,1/1/2004
254125,WORCESTER,PRINCETON,WORCESTER ROAD,,,AT,HOLDEN,2-WAY,42.4066388507,-71.8700175942,2663,6/25/2001
254126,WORCESTER,PRINCETON,FITCHBURG ROAD,,,AT,WESTMINSTER,2-WAY,42.5190483568,-71.8566187477,2421,6/25/2001
254127,WORCESTER,PRINCETON,EAST PRINCETON ROAD,,,SOUTH OF,ROUTE 140,2-WAY,42.4761135387,-71.8447053667,1551,6/27/2001
254128,WORCESTER,PRINCETON,STERLING ROAD,,,AT,STERLING,2-WAY,42.4389657279,-71.8216711822,3358,6/27/2001
254129,WORCESTER,RUTLAND,CHARNOCK HILL ROAD,,,NORTH OF,ROUTE 122A,2-WAY,42.3708055975,-71.9773650829,337,8/1/2001
254130,WORCESTER,RUTLAND,GLENWOOD ROAD,,,NORTH OF,ROUTE 122A,2-WAY,42.379400309,-71.9404552874,3303,10/12/2011
254131,WORCESTER,RUTLAND,GLENWOOD ROAD,,,NORTH OF,WACHUSETT STREET,2-WAY,42.3870874698,-71.9394564146,770,1/1/2004
254132,WORCESTER,RUTLAND,PLEASANTDALE ROAD,,,SOUTH OF,MAIN STREET,2-WAY,42.3702170442,-71.9681936581,2100,1/1/2005
254133,WORCESTER,RUTLAND,MAIN STREET,,,,BOTH,2-WAY,42.3765845824,-71.954340535,9710,9/12/2001
254134,WORCESTER,RUTLAND,MAPLE AVENUE,,,SOUTH OF,ROUTE 122A,2-WAY,42.3765033233,-71.9529503868,4485,8/1/2001
254135,WORCESTER,SHREWSBURY,GRAFTON STREET,,,NORTH OF,ROUTE 20,2-WAY,42.2501633888,-71.7158142277,1400,1/1/2004
254136,WORCESTER,SHREWSBURY,LAKE STREET,,,,GROVE,2-WAY,42.2555296633,-71.7302592802,2382,8/27/2001
254137,WORCESTER,SHREWSBURY,LAKE STREET,,,NORTH OF,GROVE STREET,2-WAY,42.2564995221,-71.7297127618,2248,8/27/2001
254138,WORCESTER,SHREWSBURY,MAIN STREET,,,EAST OF,GAGE LANE,2-WAY,42.2953027553,-71.7213812183,11813,8/22/2001
254139,WORCESTER,SHREWSBURY,PROSPECT STREET,,,EAST OF,ROUTE 140,2-WAY,42.2986851253,-71.713313161,3000,1/1/2004
254140,WORCESTER,SHREWSBURY,BOYLSTON STREET,,,SOUTH OF,HILL STREET,2-WAY,42.3130508804,-71.7178400287,12461,8/22/2001
254141,WORCESTER,SHREWSBURY,HARTFORD TURNPIKE,,,WEST OF,CHERRY STREET,2-WAY,42.2614416728,-71.6973456693,19086,8/27/2001
254142,WORCESTER,SHREWSBURY,HARTFORD TURNPIKE,,,WEST OF,ROUTE 9,2-WAY,42.2802749607,-71.671614702,18252,9/26/2001
254143,WORCESTER,SOUTHBRIDGE,ALPINE DRIVE,,,AT,BRIDGE,2-WAY,42.0415804504,-72.0434116613,458,6/11/2001
254144,WORCESTER,SOUTHBRIDGE,ASHLAND AVENUE,,,WEST OF,ROUTE 131,2-WAY,42.0650796777,-72.0099616572,1755,6/15/2011
254145,WORCESTER,SOUTHBRIDGE,DRESSER HILL ROAD,,,AT,CHARLTON,2-WAY,42.0789687603,-71.9961361698,2408,6/15/2011
254146,WORCESTER,SOUTHBRIDGE,DUDLEY RIVER ROAD,,,AT,DUDLEY,2-WAY,42.0672889473,-71.9932889169,1421,6/20/2011
254147,WORCESTER,SOUTHBRIDGE,ELM STREET,,,AT,BRIDGE,2-WAY,42.0665864409,-72.0363377546,3970,6/11/2001
254148,WORCESTER,SOUTHBRIDGE,MILL STREET,,,NORTH OF,ROUTE 131,2-WAY,42.0812240416,-72.0441490281,401,6/11/2001
254149,WORCESTER,SPENCER,GREENVILLE STREET,,,SOUTH OF,CHERRY STREET,2-WAY,42.2462137461,-71.9793853544,2365,6/13/2001
254150,WORCESTER,SPENCER,CHARLTON ROAD,,,NORTH OF,HOWE ROAD,2-WAY,42.2292429246,-71.9874479062,4329,6/13/2001
254151,MIDDLESEX,TEWKSBURY,CHANDLER STREET,,,SOUTH OF,EAST STREET,2-WAY,42.6110665596,-71.2219616363,6122,7/25/2001
254152,MIDDLESEX,TEWKSBURY,NORTH BILLERICA ROAD,,,AT,BILLERICA,2-WAY,42.6053409052,-71.2802338113,3100,1/1/2004
254153,MIDDLESEX,TEWKSBURY,MAIN STREET,,,SOUTH OF,CAPITOL AVENUE,2-WAY,42.6191423692,-71.2529631654,33715,6/14/2001
254154,MIDDLESEX,TEWKSBURY,WHIPPLE ROAD,,,SOUTH OF,PATTEN STREET,2-WAY,42.5824418108,-71.2293736756,6122,7/25/2001
254155,MIDDLESEX,TYNGSBOROUGH,FARWELL ROAD,,,EAST OF,MIDDLESEX ROAD,2-WAY,42.6779822596,-71.4234829658,770,1/1/2004
254156,MIDDLESEX,TYNGSBOROUGH,FROST ROAD,,,AT,NEW HAMPSHIRE,2-WAY,42.699653136,-71.4201219519,8000,1/1/2006
254157,WORCESTER,WARREN,OLD WEST BROOKFIELD ROAD,,,NORTH OF,QUABOG HS,2-WAY,42.2219436922,-72.1894914425,679,5/22/2001
254158,WORCESTER,WEST BOYLSTON,STERLING STREET,,,AT,STERLING,2-WAY,42.4003882003,-71.7702907676,4848,8/15/2001
254159,WORCESTER,WEST BOYLSTON,NORTH MAIN STREET,,,SOUTH OF,STERLING,2-WAY,42.3993937751,-71.7957674645,5298,8/15/2001
254160,WORCESTER,WESTBOROUGH,EAST MAIN STREET,,,WEST OF,LYMAN STREET,2-WAY,42.278910109,-71.6070192465,21218,9/5/2001
254161,WORCESTER,WESTBOROUGH,RUGGLES STREET,,,AT,UPTON,2-WAY,42.2308589691,-71.6210686553,473,8/8/2001
254162,WORCESTER,WESTBOROUGH,WEST MAIN STREET,,,AT,GRAFTON,2-WAY,42.244625565,-71.6482058787,3874,8/8/2001
254163,MIDDLESEX,WESTFORD,CARLISLE ROAD,,,NORTH OF,LIBERTY WAY,2-WAY,42.5637992944,-71.4218564107,11114,1/1/2013
254164,MIDDLESEX,WESTFORD,DEPOT STREET,,,SOUTH OF,ROUTE 40,2-WAY,42.618774031,-71.4436794175,6500,1/1/2004
254165,MIDDLESEX,WESTFORD,HILDRETH STREET,,,EAST OF,ROUTE 225,2-WAY,42.5625313111,-71.4566469109,3634,8/8/2001
254166,MIDDLESEX,WESTFORD,OLD LOWELL ROAD,,,EAST OF,BOSTON ROAD,2-WAY,42.5512660987,-71.4161452188,1881,8/8/2001
254167,MIDDLESEX,WESTFORD,PINE STREET,,,EAST OF,PLEASANT STREET,2-WAY,42.5794468639,-71.4828722801,2708,8/8/2001
254168,MIDDLESEX,WESTFORD,TADMUCK ROAD,,,NORTH OF,INTERSTATE 495,2-WAY,42.5779686764,-71.4127158186,5300,1/1/2004
254169,PLYMOUTH,WHITMAN,WASHINGTON STREET,,,SOUTH OF,AUBURN,2-WAY,42.0708354294,-70.9308986831,13900,1/1/2006
254170,BRISTOL,ATTLEBORO,ELLIS STREET,,,NORTH OF,OLIVE STREET,2-WAY,41.9364301271,-71.2860772391,670,11/21/1988
254171,MIDDLESEX,BELMONT,PLEASANT STREET,,,,LAKE STREET,2-WAY,42.4051615905,-71.1645274582,23614,4/8/1992
254172,WORCESTER,BERLIN,WEST STREET,,,EAST OF,CSX FITCHBURG SUB,2-WAY,42.3870505824,-71.6593672818,10771,1/1/2013
254173,WORCESTER,BERLIN,CARTER STREET,,,WEST OF,WALNUT STREET,2-WAY,42.3831852055,-71.6356949204,1282,7/6/1992
254174,WORCESTER,BERLIN,LINDEN STREET,,,WEST OF,WEST STREET,2-WAY,42.381212014,-71.638392899,623,7/6/1992
254175,MIDDLESEX,CAMBRIDGE,MONSIGNOR OBRIEN HIGHWAY,,,SOUTH OF,THIRD STREET,2-WAY,42.3724480264,-71.079313553,21541,10/28/1991
254176,PLYMOUTH,CARVER,TREMONT STREET,,,SOUTH OF,LAKEVIEW STREET,2-WAY,41.8420028218,-70.7458257514,9271,1/31/1990
254177,PLYMOUTH,CARVER,TREMONT STREET,,,NORTH OF,LAKEVIEW STREET,2-WAY,41.8430418655,-70.7441504251,10019,1/31/1990
254178,MIDDLESEX,CHELMSFORD,PRINCETON STREET,,,NORTH OF,PRINCETON STREET,2-WAY,42.6313566406,-71.3740257958,9152,8/10/1992
254179,ESSEX,DANVERS,WAYSIDE DRIVE,,,,TRASK LANE,2-WAY,42.5699051,-70.9105522874,256,3/23/1988
254180,ESSEX,DANVERS,RAMP-RT 128 SB TO CONANT ST,,,,CONANT STREET,2-WAY,42.5707341803,-70.9106720569,694,3/23/1988
254181,ESSEX,DANVERS,RAMP-RT 62 TO RT 128 SB,,,,STATE ROAD,2-WAY,42.5665237429,-70.9220395866,12191,3/23/1988
254182,ESSEX,DANVERS,STATE ROAD,,,,ELLIOTT STREET,2-WAY,42.566004153,-70.9239155738,5061,3/23/1988
254183,PLYMOUTH,WEST BRIDGEWATER,SOUTH MAIN STREET,,,,BRIDGEWATER,2-WAY,42.0038706942,-70.9906895019,15308,11/13/1989
255000,PLYMOUTH,ABINGTON,BIRCH STREET,,,EAST OF,CHARLES STREET,2-WAY,42.1275927498,-70.9368692172,4000,1/1/2004
255001,PLYMOUTH,ABINGTON,BIRCH STREET,,,WEST OF,MONROE STREET,2-WAY,42.1265056448,-70.9403961066,3200,1/1/2004
255002,PLYMOUTH,ABINGTON,CHARLES STREET,,,SOUTH OF,BIRCH STREET,2-WAY,42.1270965799,-70.9368969572,290,1/1/2004
255003,PLYMOUTH,ABINGTON,MONROE STREET,,,SOUTH OF,BIRCH STREET,2-WAY,42.1264968772,-70.9397688244,2200,1/1/2004
255004,PLYMOUTH,ABINGTON,MONROE STREET,,,SOUTH OF,PATTISON STREET,2-WAY,42.1227764807,-70.9383911799,2400,1/1/2004
255005,PLYMOUTH,ABINGTON,PATTISON STREET,,,EAST OF,MONROE STREET,2-WAY,42.1230802984,-70.9379229722,260,1/1/2004
255006,PLYMOUTH,ABINGTON,PLYMOUTH STREET,,,SOUTH OF,MONROE STREET,2-WAY,42.1216463212,-70.9379575724,12400,1/1/2004
255007,MIDDLESEX,ACTON,MAIN STREET,,,NORTH OF,ROUTE 2,2-WAY,42.4790351554,-71.447204324,19123,6/22/2004
255008,MIDDLESEX,ACTON,MAIN STREET,,,SOUTH OF,BEVERLY ROAD,2-WAY,42.4730941458,-71.454545286,18239,6/22/2004
255009,MIDDLESEX,ACTON,MAIN STREET,,,SOUTH OF,HIGH STREET,2-WAY,42.4587339626,-71.4540729831,12300,1/1/2004
255010,MIDDLESEX,ACTON,MAIN STREET,,,SOUTH OF,ROUTE 2,2-WAY,42.4767843104,-71.4505766945,18700,1/1/2004
255011,MIDDLESEX,ACTON,MAIN STREET,,,SOUTH OF,GREAT ROAD,2-WAY,42.5016341465,-71.4196714666,11400,1/1/2004
255012,BRISTOL,ACUSHNET,MAIN STREET,,,AT,ROCHESTER TOWNLINE,2-WAY,41.7578882119,-70.9044852509,1600,1/1/2004
255013,BERKSHIRE,ADAMS,FRIEND STREET,,,WEST OF,COLUMBIA STREET,2-WAY,42.6368379099,-73.1138108851,2400,1/1/2004
255014,HAMPDEN,AGAWAM,MAIN STREET,,,,ELM STREET,2-WAY,42.0692794105,-72.6152710027,13400,1/1/2004
255015,ESSEX,ANDOVER,CENTRAL STREET,,,EAST OF,LUPINE ROAD,2-WAY,42.6475497947,-71.1491887331,8500,1/1/2004
255016,ESSEX,ANDOVER,DASCOMB ROAD,,,AT,TEWKSBURY TOWNLINE,2-WAY,42.622422024,-71.1837284702,20500,1/1/2004
255017,ESSEX,ANDOVER,RIVER ROAD,,,EAST OF,RAMP-RIVER RD TO RT 93 NB,2-WAY,42.6912516472,-71.2031214175,26100,1/1/2005
255018,ESSEX,ANDOVER,HAVERHILL STREET,,,AT,NORTH ANDOVER TOWNLINE,2-WAY,42.6746052404,-71.1292015432,10200,1/1/2004
255019,ESSEX,ANDOVER,LOWELL STREET,,,EAST OF,HAGGETTS POND ROAD,2-WAY,42.6431614124,-71.202420832,16400,1/1/2004
255020,WORCESTER,ASHBURNHAM,CENTRAL STREET,,,EAST OF,WILLIAMS ROAD,2-WAY,42.6246434258,-71.9225465147,4300,1/1/2004
255021,WORCESTER,ASHBURNHAM,COREY HILL ROAD,,,NORTH OF,CENTER STREET,2-WAY,42.6248037804,-71.9233414763,2600,1/1/2004
255022,WORCESTER,ASHBURNHAM,GARDNER HILL ROAD,,,AT,GARDNER TOWNLINE,2-WAY,42.6049240216,-71.9501559347,4900,1/1/2004
255023,WORCESTER,ASHBURNHAM,CENTRAL STREET,,,EAST OF,CASHMAN HILL ROAD,2-WAY,42.6290515533,-71.9139133628,4200,1/1/2004
255024,WORCESTER,ASHBURNHAM,CENTER STREET,,,WEST OF,WILLIAMS ROAD,2-WAY,42.6242145522,-71.9236149287,4100,1/1/2004
255025,WORCESTER,ASHBURNHAM,WILLIAMS ROAD,,,SOUTH OF,CENTER STREET,2-WAY,42.624119736,-71.9229172221,2500,1/1/2004
255026,MIDDLESEX,ASHBY,GREENVILLE ROAD,,,NORTH OF,TOWNSEND ROAD,2-WAY,42.6637675668,-71.7962455025,2300,1/1/2004
255027,MIDDLESEX,ASHBY,FITCHBURG STATE ROAD,,,SOUTH OF,MAIN STREET,2-WAY,42.6628787338,-71.7983134919,5800,1/1/2006
255028,MIDDLESEX,ASHBY,TOWNSEND ROAD,,,EAST OF,GREENVILLE ROAD,2-WAY,42.6635729099,-71.7958647755,1800,1/1/2004
255029,MIDDLESEX,ASHBY,MAIN STREET,,,WEST OF,TOWNSEND ROAD,2-WAY,42.6633223112,-71.7987328304,4000,1/1/2006
255030,MIDDLESEX,ASHBY,WEST ROAD,,,NORTH OF,PILLSBURY ROAD,2-WAY,42.7059676689,-71.8598548027,580,1/1/2004
255031,FRANKLIN,ASHFIELD,CAPE STREET,,,AT,GOSHEN TOWNLINE,2-WAY,42.473288524,-72.8099052506,1400,1/1/2005
255032,WORCESTER,ATHOL,PARTRIDGEVILLE ROAD,,,EAST OF,DANIEL SHAYS HIGHWAY,2-WAY,42.5698160904,-72.2717439776,1900,1/1/2004
255033,WORCESTER,ATHOL,SOUTH ATHOL ROAD,,,NORTH OF,PARTRIDGEVILLE ROAD,2-WAY,42.5757861472,-72.2531744514,2900,1/1/2004
255034,BRISTOL,ATTLEBORO,BERWICK STREET,,,SOUTH OF,WEST STREET,2-WAY,41.9500199514,-71.2984325186,4000,1/1/2004
255035,BRISTOL,ATTLEBORO,MAY STREET,,,EAST OF,WASHINGTON STREET,2-WAY,41.9249673373,-71.3558097673,3800,1/1/2004
255036,BRISTOL,ATTLEBORO,NORTH MAIN STREET,,,SOUTH OF,WEST STREET,2-WAY,41.9513672556,-71.2899365843,17900,1/1/2004
255037,NORFOLK,AVON,EAST MAIN STREET,,,SOUTH OF,MEMORIAL DRIVE,2-WAY,42.1224281364,-71.0342428668,1300,1/1/2004
255038,NORFOLK,AVON,MEMORIAL DRIVE,,,AT,BROCKTON TOWNLINE,2-WAY,42.1156547308,-71.0295433463,24000,1/1/2004
255039,NORFOLK,AVON,NORTH MAIN STREET,,,AT,RANDOLPH TOWNLINE,2-WAY,42.1372173339,-71.0400744455,16800,1/1/2004
255040,NORFOLK,AVON,PAGE STREET,,,WEST OF,WEST HIGH STREET,2-WAY,42.1324977178,-71.0480672426,6092,9/28/2004
255041,BARNSTABLE,BARNSTABLE,BARNSTABLE ROAD,,,NORTH OF,NORTH STREET,2-WAY,41.654546037,-70.2830955332,10200,1/1/2004
255042,BARNSTABLE,BARNSTABLE,OLD BARNSTABLE ROAD SOUTH SECTION,,,NORTH OF,IYANOUGH ROAD,2-WAY,41.6657708067,-70.2875817404,2700,1/1/2004
255043,BARNSTABLE,BARNSTABLE,BEARSES WAY,,,NORTH OF,FALMOUTH ROAD,2-WAY,41.6639837033,-70.3006657312,15000,1/1/2004
255044,BARNSTABLE,BARNSTABLE,NORTH STREET,,,WEST OF,STEVENS STREET,2-WAY,41.6503329286,-70.2938999623,11900,1/1/2004
255045,BARNSTABLE,BARNSTABLE,FALMOUTH ROAD,,,WEST OF,PITCHERS WAY,2-WAY,41.6617062363,-70.3102116908,21400,1/1/2004
255046,BARNSTABLE,BARNSTABLE,IYANOUGH ROAD,,,SOUTH OF,NIGHTINGALE LANE,2-WAY,41.6661839414,-70.2896404859,28500,1/1/2004
255047,BARNSTABLE,BARNSTABLE,WINTER STREET,,,NORTH OF,NORTH STREET,2-WAY,41.653659338,-70.2865315231,2700,1/1/2004
255048,BARNSTABLE,BARNSTABLE,YARMOUTH ROAD,,,NORTH OF,IYANOUGH ROAD,2-WAY,41.6603216973,-70.2759418219,20600,1/1/2004
255049,BARNSTABLE,BARNSTABLE,YARMOUTH ROAD,,,SOUTH OF,IYANOUGH ROAD,2-WAY,41.6597605803,-70.2763166842,4900,1/1/2004
255050,WORCESTER,BARRE,SUMMER STREET,,,EAST OF,SOUTH STREET,2-WAY,42.4223064569,-72.1047552133,4700,1/1/2004
255051,WORCESTER,BERLIN,CENTRAL STREET,,,,INTERSTATE 495,2-WAY,42.3948054183,-71.6069310761,9800,1/1/2004
255052,ESSEX,BEVERLY,CABOT STREET,,,SOUTH OF,LYMAN STREET,2-WAY,42.5608138363,-70.8833990336,15289,5/24/2004
255053,MIDDLESEX,BILLERICA,NASHUA ROAD,,,NORTH OF,RANGEWAY ROAD,2-WAY,42.56129166,-71.3219168248,8800,1/1/2004
255054,MIDDLESEX,BILLERICA,SALEM ROAD,,,NORTH OF,GRAY STREET,2-WAY,42.5747659851,-71.241645666,9300,1/1/2004
255055,SUFFOLK,BOSTON,MILTON STREET,,,SOUTH OF,NEPONSET VALLEY PARKWAY,2-WAY,42.2394195439,-71.1341016112,19600,1/1/2004
255056,SUFFOLK,BOSTON,WEST MILTON STREET,,,EAST OF,PINE AVENUE,2-WAY,42.2388408085,-71.1376157536,7600,1/1/2004
255057,SUFFOLK,BOSTON,WOOD AVENUE,,,NORTH OF,RIVER STREET,2-WAY,42.2628888561,-71.1086457325,5900,1/1/2004
255058,BARNSTABLE,BOURNE,CLAY POND ROAD,,,WEST OF,MACARTHUR BOULEVARD NORTHBOUND,2-WAY,41.7174204872,-70.5848964846,4900,1/1/2004
255059,WORCESTER,BOYLSTON,CROSS STREET,,,NORTH OF,SCHOOL STREET,2-WAY,42.3279659196,-71.7199003716,1300,1/1/2004
255060,WORCESTER,BOYLSTON,CROSS STREET,,,SOUTH OF,MAIN STREET,2-WAY,42.3739548962,-71.7159658809,340,1/1/2004
255061,WORCESTER,BOYLSTON,FRENCH DRIVE,,,EAST OF,MAIN STREET,2-WAY,42.3576905649,-71.7323502459,1706,1/1/2013
255062,WORCESTER,BOYLSTON,LINDEN STREET,,,EAST OF,MILE HILL ROAD,2-WAY,42.3807955027,-71.6891133188,740,1/1/2004
255063,WORCESTER,BOYLSTON,WEST BOYLSTON STREET,,,AT,WEST BOYLSTON TOWNLINE,2-WAY,42.3456526418,-71.7634706582,8900,1/1/2004
255064,BARNSTABLE,BREWSTER,ROUTE 28,,,AT,ORLEANS TOWNLINE,2-WAY,41.7293471377,-69.99230811,6300,1/1/2004
255065,BARNSTABLE,BREWSTER,UNDERPASS ROAD,,,EAST OF,LONG POND ROAD,2-WAY,41.7530454338,-70.0699735091,3400,1/1/2004
255066,PLYMOUTH,BRIDGEWATER,BEDFORD STREET,,,SOUTH OF,FLAGG STREET,2-WAY,41.9654312249,-70.9723691507,13200,1/1/2004
255067,PLYMOUTH,BRIDGEWATER,HIGH STREET,,,EAST OF,MAIN STREET,2-WAY,41.9999180112,-70.9854567925,5700,1/1/2004
255068,PLYMOUTH,BRIDGEWATER,MAIN STREET,,,SOUTH OF,HIGH STREET,2-WAY,41.9991518792,-70.9855174652,13600,1/1/2004
255069,PLYMOUTH,BRIDGEWATER,MAIN STREET,,,SOUTH OF,OAK STREET,2-WAY,41.9944237777,-70.9797103886,14800,1/1/2004
255070,PLYMOUTH,BRIDGEWATER,OAK STREET,,,EAST OF,MAIN STREET,2-WAY,41.9950302094,-70.9796859825,1600,1/1/2004
255071,PLYMOUTH,BRIDGEWATER,POND STREET,,,EAST OF,ROBERTS ROAD,2-WAY,41.9988039573,-70.9177873959,4900,1/1/2004
255072,PLYMOUTH,BRIDGEWATER,ROBERTS ROAD,,,NORTH OF,POND STREET,2-WAY,41.9991127606,-70.9179080531,1600,1/1/2004
255073,PLYMOUTH,BROCKTON,HIGH STREET,,,EAST OF,WARREN AVENUE,2-WAY,42.0831963387,-71.0227049414,5800,1/1/2004
255074,PLYMOUTH,BROCKTON,L STREET,,,EAST OF,WARREN AVENUE,2-WAY,42.0827030663,-71.0223591115,210,1/1/2004
255075,PLYMOUTH,BROCKTON,MONTELLO STREET,,,SOUTH OF,CENTRE STREET,2-WAY,42.0837730668,-71.0172478151,11700,1/1/2004
255076,PLYMOUTH,BROCKTON,MONTELLO STREET,,,SOUTH OF,CRESCENT STREET,2-WAY,42.0809635703,-71.0171943728,9100,1/1/2004
255077,PLYMOUTH,BROCKTON,MONTELLO STREET,,,SOUTH OF,GROVE STREET,2-WAY,42.0704674901,-71.0159825806,10300,1/1/2004
255078,PLYMOUTH,BROCKTON,NORTH MONTELLO STREET,,,NORTH OF,COURT STREET,2-WAY,42.0860463709,-71.017301994,13700,1/1/2004
